Yield_mean,Predicted_Yield,Prediction_Uncertainty,Crop_type,FIELDID,Week
1.2,1.4236853,0.092527814,Sunflower,FS44697,8
1.2,1.341075,0.08753887,Sunflower,FS44697,10
1.2,1.2697312,0.1290774,Sunflower,FS44697,11
1.2,1.3818367,0.091233246,Sunflower,FS44697,13
1.2,1.2282152,0.10444294,Sunflower,FS44697,14
1.2,1.4566317,0.15000229,Sunflower,FS44697,15
1.2,1.4227594,0.09513725,Sunflower,FS44697,16
1.2,1.4608371,0.1302988,Sunflower,FS44697,17
1.2,1.3789983,0.12629034,Sunflower,FS44697,18
1.2,1.3099917,0.13638361,Sunflower,FS44697,19
1.2,1.4594611,0.11578454,Sunflower,FS44697,20
1.2,1.311347,0.11238912,Sunflower,FS44697,21
1.2,1.2897785,0.10194198,Sunflower,FS44697,22
1.2,1.5895233,0.17454684,Sunflower,FS44697,24
1.2,1.353701,0.12692867,Sunflower,FS44714,5
1.2,1.3680737,0.060833644,Sunflower,FS44714,8
1.2,1.2640336,0.06718418,Sunflower,FS44714,10
1.2,1.3416619,0.06044232,Sunflower,FS44714,11
1.2,1.3616271,0.07757084,Sunflower,FS44714,13
1.2,1.248413,0.12048335,Sunflower,FS44714,14
1.2,1.2918361,0.09081076,Sunflower,FS44714,15
1.2,1.3146852,0.08038471,Sunflower,FS44714,16
1.2,1.2498168,0.07443881,Sunflower,FS44714,17
1.2,1.476926,0.12313047,Sunflower,FS44714,18
1.2,1.380753,0.06799567,Sunflower,FS44714,19
1.2,1.3555198,0.09882418,Sunflower,FS44714,20
1.2,1.1714553,0.09676632,Sunflower,FS44714,21
1.2,1.2775444,0.102870174,Sunflower,FS44714,22
1.2,1.2368921,0.1452993,Sunflower,FS44714,24
1.2,1.2646372,0.087926514,Sunflower,FS44824,10
1.2,1.278912,0.07301853,Sunflower,FS44824,11
1.2,1.3131342,0.07156753,Sunflower,FS44824,13
1.2,1.2388173,0.0841961,Sunflower,FS44824,14
1.2,1.1676533,0.07705657,Sunflower,FS44824,15
1.2,1.2585274,0.075295754,Sunflower,FS44824,16
1.2,1.290922,0.088575,Sunflower,FS44824,17
1.2,1.2609257,0.09917061,Sunflower,FS44824,18
1.2,1.3171312,0.077820435,Sunflower,FS44824,19
1.2,1.3164496,0.083683945,Sunflower,FS44824,20
1.2,1.1841761,0.06664448,Sunflower,FS44824,21
1.2,1.2246269,0.07691842,Sunflower,FS44824,22
1.2,1.2264009,0.10633679,Sunflower,FS44824,24
1.5,1.4705963,0.09060141,Sunflower,FS44943,6
1.5,1.4600905,0.06371984,Sunflower,FS44943,8
1.5,1.396086,0.06057578,Sunflower,FS44943,10
1.5,1.4351089,0.05431024,Sunflower,FS44943,11
1.5,1.4065937,0.055811875,Sunflower,FS44943,13
1.5,1.4832133,0.049342036,Sunflower,FS44943,14
1.5,1.4657593,0.06825997,Sunflower,FS44943,15
1.5,1.3454858,0.07114047,Sunflower,FS44943,16
1.5,1.4082264,0.06373236,Sunflower,FS44943,17
1.5,1.6410377,0.10051739,Sunflower,FS44943,18
1.5,1.4502559,0.060451347,Sunflower,FS44943,19
1.5,1.4147018,0.060368326,Sunflower,FS44943,21
1.2,1.3633125,0.0826707,Sunflower,FS44947,8
1.2,1.412731,0.10376074,Sunflower,FS44947,9
1.2,1.3843259,0.07177788,Sunflower,FS44947,10
1.2,1.2876185,0.11724113,Sunflower,FS44947,11
1.2,1.4100125,0.09123608,Sunflower,FS44947,13
1.2,1.264125,0.09013257,Sunflower,FS44947,14
1.2,1.5775546,0.14315891,Sunflower,FS44947,15
1.2,1.4226203,0.105168514,Sunflower,FS44947,17
1.2,1.3801581,0.11928334,Sunflower,FS44947,18
1.2,1.407673,0.109416395,Sunflower,FS44947,19
1.2,1.441116,0.11087098,Sunflower,FS44947,20
1.2,1.337606,0.09675241,Sunflower,FS44947,21
1.2,1.3490261,0.1002548,Sunflower,FS44947,22
1.2,1.3427403,0.08570883,Sunflower,FS44947,49
1.5,1.410971,0.05234964,Sunflower,FS45324,8
1.5,1.3900284,0.06993419,Sunflower,FS45324,10
1.5,1.4443402,0.056910582,Sunflower,FS45324,11
1.5,1.4019321,0.052814122,Sunflower,FS45324,13
1.5,1.470924,0.054249737,Sunflower,FS45324,14
1.5,1.3572752,0.06651371,Sunflower,FS45324,16
1.5,1.3976177,0.06618371,Sunflower,FS45324,17
1.5,1.619757,0.09785965,Sunflower,FS45324,18
1.5,1.4512821,0.067650564,Sunflower,FS45324,19
1.5,1.4171857,0.06417465,Sunflower,FS45324,21
1.5,1.4174354,0.04333748,Sunflower,FS45457,8
1.5,1.3999226,0.054462153,Sunflower,FS45457,10
1.5,1.4340397,0.05437618,Sunflower,FS45457,11
1.5,1.4066807,0.058022834,Sunflower,FS45457,13
1.5,1.4664819,0.0539116,Sunflower,FS45457,14
1.5,1.3402041,0.066031925,Sunflower,FS45457,16
1.5,1.627332,0.10072188,Sunflower,FS45457,18
1.5,1.4552464,0.07470556,Sunflower,FS45457,19
1.5,1.4225464,0.057784118,Sunflower,FS45457,21
1.2,1.534406,0.26013646,Sunflower,FS45484,2
1.2,1.5445459,0.2100565,Sunflower,FS45484,3
1.2,1.4705191,0.17788489,Sunflower,FS45484,7
1.2,1.3671424,0.0842594,Sunflower,FS45484,8
1.2,1.4180228,0.10309004,Sunflower,FS45484,9
1.2,1.3670334,0.09633149,Sunflower,FS45484,10
1.2,1.2876849,0.117576286,Sunflower,FS45484,11
1.2,1.403793,0.10221198,Sunflower,FS45484,13
1.2,1.3329082,0.09272813,Sunflower,FS45484,14
1.2,1.4792637,0.14547618,Sunflower,FS45484,15
1.2,1.341046,0.1006718,Sunflower,FS45484,16
1.2,1.4654771,0.13210608,Sunflower,FS45484,17
1.2,1.3549994,0.12170606,Sunflower,FS45484,18
1.2,1.4142723,0.103412606,Sunflower,FS45484,19
1.2,1.4672723,0.11909184,Sunflower,FS45484,20
1.2,1.3417716,0.097737364,Sunflower,FS45484,21
1.2,1.3650676,0.09875188,Sunflower,FS45484,22
1.2,1.6574992,0.19543347,Sunflower,FS45484,24
1.2,1.3432665,0.081133544,Sunflower,FS45484,49
1.2,1.3666219,0.08397675,Sunflower,FS45837,8
1.2,1.5204304,0.1366676,Sunflower,FS45837,9
1.2,1.3940357,0.075288214,Sunflower,FS45837,10
1.2,1.3102753,0.113929674,Sunflower,FS45837,11
1.2,1.4131415,0.08757928,Sunflower,FS45837,13
1.2,1.3096914,0.08974277,Sunflower,FS45837,14
1.2,1.5664936,0.14465825,Sunflower,FS45837,15
1.2,1.3388431,0.09986826,Sunflower,FS45837,16
1.2,1.4262754,0.10535654,Sunflower,FS45837,17
1.2,1.3815019,0.12525097,Sunflower,FS45837,18
1.2,1.4202085,0.10279056,Sunflower,FS45837,19
1.2,1.4484807,0.10994321,Sunflower,FS45837,20
1.2,1.3470085,0.09681787,Sunflower,FS45837,21
1.2,1.3285081,0.11373516,Sunflower,FS45837,22
1.2,1.3440957,0.084542796,Sunflower,FS45837,49
1.2,1.4335339,0.09134005,Sunflower,FS45857,8
1.2,1.4270934,0.10165118,Sunflower,FS45857,9
1.2,1.3769192,0.086432606,Sunflower,FS45857,10
1.2,1.2880918,0.124641225,Sunflower,FS45857,11
1.2,1.4161688,0.10404234,Sunflower,FS45857,13
1.2,1.3440839,0.10079988,Sunflower,FS45857,14
1.2,1.4939026,0.14720443,Sunflower,FS45857,15
1.2,1.471498,0.13170183,Sunflower,FS45857,17
1.2,1.3639239,0.12259574,Sunflower,FS45857,18
1.2,1.4208968,0.10076158,Sunflower,FS45857,19
1.2,1.4736115,0.12176593,Sunflower,FS45857,20
1.2,1.3194597,0.101364344,Sunflower,FS45857,21
1.2,1.3898772,0.11285359,Sunflower,FS45857,22
1.2,1.5905474,0.15386178,Sunflower,FS45857,24
1.2,1.3376288,0.09478704,Sunflower,FS45857,49
1.2,1.490375,0.103818916,Sunflower,FS46045,6
1.2,1.4445549,0.09411296,Sunflower,FS46045,8
1.2,1.4427611,0.1057412,Sunflower,FS46045,9
1.2,1.3516207,0.08316652,Sunflower,FS46045,10
1.2,1.3233086,0.09680989,Sunflower,FS46045,11
1.2,1.4217163,0.10135428,Sunflower,FS46045,13
1.2,1.2260239,0.1924933,Sunflower,FS46045,14
1.2,1.3633223,0.099369936,Sunflower,FS46045,16
1.2,1.4459039,0.1116956,Sunflower,FS46045,17
1.2,1.4731841,0.103267945,Sunflower,FS46045,19
1.2,1.3547804,0.104124166,Sunflower,FS46045,21
1.2,1.4104059,0.099386975,Sunflower,FS46045,22
1.2,1.4956642,0.10967714,Sunflower,FS46052,6
1.2,1.4505295,0.090373054,Sunflower,FS46052,8
1.2,1.4613221,0.10322035,Sunflower,FS46052,9
1.2,1.3550726,0.08740037,Sunflower,FS46052,10
1.2,1.3994148,0.13194858,Sunflower,FS46052,11
1.2,1.4455783,0.09248445,Sunflower,FS46052,13
1.2,1.2532731,0.10997303,Sunflower,FS46052,14
1.2,1.3766536,0.09678159,Sunflower,FS46052,16
1.2,1.455015,0.11623515,Sunflower,FS46052,17
1.2,1.4699392,0.10306209,Sunflower,FS46052,19
1.2,1.3603351,0.10131719,Sunflower,FS46052,21
1.2,1.4421219,0.10777734,Sunflower,FS46052,22
1.2,1.6451926,0.3331342,Sunflower,FS46307,2
1.2,1.4483795,0.20885237,Sunflower,FS46307,3
1.2,1.4648471,0.11859918,Sunflower,FS46307,6
1.2,1.3680985,0.14699402,Sunflower,FS46307,7
1.2,1.3665636,0.09088803,Sunflower,FS46307,8
1.2,1.5234474,0.13852246,Sunflower,FS46307,9
1.2,1.4695308,0.09936364,Sunflower,FS46307,10
1.2,1.2335496,0.21457328,Sunflower,FS46307,11
1.2,1.5385479,0.13333471,Sunflower,FS46307,13
1.2,1.2810619,0.11512497,Sunflower,FS46307,14
1.2,1.6208162,0.17852496,Sunflower,FS46307,15
1.2,1.4432911,0.09968447,Sunflower,FS46307,16
1.2,1.4606186,0.14280282,Sunflower,FS46307,17
1.2,1.3877089,0.12586975,Sunflower,FS46307,18
1.2,1.4669595,0.1462607,Sunflower,FS46307,19
1.2,1.4873314,0.117856465,Sunflower,FS46307,20
1.2,1.3718057,0.12631907,Sunflower,FS46307,21
1.2,1.6194901,0.15551391,Sunflower,FS46307,23
1.2,1.5514364,0.1667311,Sunflower,FS46307,24
1.2,1.4778427,0.16924536,Sunflower,FS46307,46
1.2,1.5220292,0.22628722,Sunflower,FS46307,47
1.2,1.4592357,0.09059653,Sunflower,FS46307,49
1.2,1.7921067,0.2912655,Sunflower,FS46307,51
1.2,1.3495545,0.058537018,Sunflower,FS47383,8
1.2,1.2758042,0.08000943,Sunflower,FS47383,10
1.2,1.2853993,0.06744754,Sunflower,FS47383,11
1.2,1.2813336,0.06657546,Sunflower,FS47383,13
1.2,1.278744,0.06894678,Sunflower,FS47383,14
1.2,1.1673064,0.066567816,Sunflower,FS47383,15
1.2,1.1914891,0.067005575,Sunflower,FS47383,16
1.2,1.2929155,0.08492484,Sunflower,FS47383,17
1.2,1.272553,0.09667904,Sunflower,FS47383,18
1.2,1.2980456,0.08331181,Sunflower,FS47383,19
1.2,1.3920653,0.10578572,Sunflower,FS47383,20
1.2,1.1887912,0.06887741,Sunflower,FS47383,21
1.2,1.222558,0.086221054,Sunflower,FS47383,22
1.2,1.324758,0.14710464,Sunflower,FS47383,23
1.2,1.2284235,0.09965251,Sunflower,FS47383,24
1.2,1.2781508,0.071945466,Sunflower,FS47391,10
1.2,1.252053,0.058620244,Sunflower,FS47391,13
1.2,1.2848659,0.07592767,Sunflower,FS47391,14
1.2,1.1555401,0.07375031,Sunflower,FS47391,15
1.2,1.2182657,0.06817304,Sunflower,FS47391,16
1.2,1.2945689,0.093827665,Sunflower,FS47391,17
1.2,1.2492034,0.10565244,Sunflower,FS47391,18
1.2,1.3243173,0.07219747,Sunflower,FS47391,19
1.2,1.3421278,0.09160194,Sunflower,FS47391,20
1.2,1.1812981,0.06829597,Sunflower,FS47391,21
1.2,1.2278466,0.07822843,Sunflower,FS47391,22
1.2,1.2061229,0.13234991,Sunflower,FS47391,24
1.2,1.6036017,0.20834836,Sunflower,FS47391,26
1.2,1.3486574,0.060855158,Sunflower,FS47558,8
1.2,1.2969949,0.0864211,Sunflower,FS47558,10
1.2,1.287424,0.066398114,Sunflower,FS47558,11
1.2,1.3372865,0.064116634,Sunflower,FS47558,13
1.2,1.2817149,0.07156196,Sunflower,FS47558,14
1.2,1.1688228,0.0655332,Sunflower,FS47558,15
1.2,1.2150414,0.0642128,Sunflower,FS47558,16
1.2,1.297176,0.0857151,Sunflower,FS47558,17
1.2,1.2580987,0.097871155,Sunflower,FS47558,18
1.2,1.3492649,0.08346868,Sunflower,FS47558,19
1.2,1.3710214,0.08663687,Sunflower,FS47558,20
1.2,1.1983734,0.08370876,Sunflower,FS47558,21
1.2,1.2867157,0.1294625,Sunflower,FS47558,23
1.2,1.2556715,0.11139021,Sunflower,FS47558,24
1.2,1.3967137,0.0952288,Sunflower,FS47572,8
1.2,1.2745006,0.07675821,Sunflower,FS47572,10
1.2,1.2785704,0.07375549,Sunflower,FS47572,11
1.2,1.3143914,0.066485584,Sunflower,FS47572,13
1.2,1.2478346,0.06506254,Sunflower,FS47572,14
1.2,1.1704544,0.070529215,Sunflower,FS47572,15
1.2,1.2584704,0.07337625,Sunflower,FS47572,16
1.2,1.263083,0.092592016,Sunflower,FS47572,17
1.2,1.3064,0.1504135,Sunflower,FS47572,18
1.2,1.3191862,0.07232012,Sunflower,FS47572,19
1.2,1.3174965,0.08761177,Sunflower,FS47572,20
1.2,1.1721836,0.0935777,Sunflower,FS47572,21
1.2,1.2162275,0.086702764,Sunflower,FS47572,22
1.2,1.2216582,0.09121235,Sunflower,FS47572,24
1.2,1.6049405,0.22309381,Sunflower,FS47572,26
1.0,1.318586,0.27038103,Sunflower,FS47598,5
1.0,0.9993742,0.23232438,Sunflower,FS47598,6
1.0,1.677747,0.40725607,Sunflower,FS47598,7
1.0,1.5278691,0.25392988,Sunflower,FS47598,8
1.0,1.2643685,0.2653732,Sunflower,FS47598,9
1.0,1.283018,0.26632637,Sunflower,FS47598,10
1.0,1.096626,0.31479788,Sunflower,FS47598,11
1.0,1.1509156,0.2877651,Sunflower,FS47598,13
1.0,1.3565679,0.34271416,Sunflower,FS47598,14
1.0,1.4969999,0.35915098,Sunflower,FS47598,15
1.0,1.2338828,0.1936354,Sunflower,FS47598,16
1.0,1.0809177,0.2975012,Sunflower,FS47598,17
1.0,1.1138368,0.26511428,Sunflower,FS47598,18
1.0,1.3555139,0.40104443,Sunflower,FS47598,19
1.0,1.6265863,0.3428806,Sunflower,FS47598,20
1.2,1.45852,0.09855621,Sunflower,FS47754,9
1.2,1.421358,0.09586066,Sunflower,FS47754,10
1.2,1.5305533,0.13476801,Sunflower,FS47754,11
1.2,1.4908507,0.116073966,Sunflower,FS47754,13
1.2,1.3558148,0.1280249,Sunflower,FS47754,14
1.2,1.4447541,0.107248634,Sunflower,FS47754,15
1.2,1.4247048,0.10785029,Sunflower,FS47754,16
1.2,1.4505413,0.14783205,Sunflower,FS47754,17
1.2,1.5905243,0.16005649,Sunflower,FS47754,18
1.2,1.3402675,0.18550012,Sunflower,FS47754,19
1.2,1.5989021,0.10697918,Sunflower,FS47754,20
1.2,1.3748844,0.09761932,Sunflower,FS47754,21
1.2,1.344592,0.17410487,Sunflower,FS47754,22
1.2,1.2962158,0.0964194,Sunflower,FS47840,10
1.2,1.2896043,0.06644585,Sunflower,FS47840,11
1.2,1.2772197,0.07296394,Sunflower,FS47840,13
1.2,1.2821158,0.06946762,Sunflower,FS47840,14
1.2,1.1649961,0.07059317,Sunflower,FS47840,15
1.2,1.238081,0.06714404,Sunflower,FS47840,16
1.2,1.2896782,0.08143936,Sunflower,FS47840,17
1.2,1.2617539,0.09805546,Sunflower,FS47840,18
1.2,1.3183538,0.075680375,Sunflower,FS47840,19
1.2,1.331659,0.08338453,Sunflower,FS47840,20
1.2,1.1796169,0.09951453,Sunflower,FS47840,21
1.2,1.2386099,0.08302229,Sunflower,FS47840,22
1.2,1.20853,0.099892944,Sunflower,FS47840,24
1.2,1.3022276,0.08787185,Sunflower,FS47895,10
1.2,1.2748668,0.07202854,Sunflower,FS47895,13
1.2,1.2547473,0.065962136,Sunflower,FS47895,14
1.2,1.1771418,0.07705349,Sunflower,FS47895,15
1.2,1.2383348,0.071121484,Sunflower,FS47895,16
1.2,1.310174,0.10589334,Sunflower,FS47895,17
1.2,1.293416,0.11222338,Sunflower,FS47895,18
1.2,1.3236104,0.07619606,Sunflower,FS47895,19
1.2,1.323445,0.081132956,Sunflower,FS47895,20
1.2,1.1813618,0.07076925,Sunflower,FS47895,21
1.2,1.2256083,0.07494501,Sunflower,FS47895,22
1.2,1.2191445,0.09450528,Sunflower,FS47895,24
1.2,1.3809214,0.064019315,Sunflower,FS47904,8
1.2,1.2711391,0.06932037,Sunflower,FS47904,10
1.2,1.3559172,0.07130334,Sunflower,FS47904,11
1.2,1.3450408,0.09042153,Sunflower,FS47904,13
1.2,1.3374559,0.07609689,Sunflower,FS47904,14
1.2,1.2847171,0.08491637,Sunflower,FS47904,15
1.2,1.2903029,0.078925334,Sunflower,FS47904,16
1.2,1.2529473,0.07066769,Sunflower,FS47904,17
1.2,1.4737206,0.13111888,Sunflower,FS47904,18
1.2,1.3797052,0.07850133,Sunflower,FS47904,19
1.2,1.3744712,0.09382437,Sunflower,FS47904,20
1.2,1.1604908,0.098492436,Sunflower,FS47904,21
1.2,1.3209227,0.10382771,Sunflower,FS47904,22
1.2,1.2600971,0.14365226,Sunflower,FS47904,23
1.2,1.1821969,0.17699552,Sunflower,FS47904,24
1.2,1.501377,0.23165908,Sunflower,FS47904,26
1.2,1.3991214,0.14538336,Sunflower,FS48089,5
1.2,1.3700176,0.063121945,Sunflower,FS48089,8
1.2,1.2846433,0.07497192,Sunflower,FS48089,10
1.2,1.3314475,0.06163562,Sunflower,FS48089,11
1.2,1.3322061,0.089209914,Sunflower,FS48089,13
1.2,1.238463,0.13636446,Sunflower,FS48089,14
1.2,1.3201189,0.093993835,Sunflower,FS48089,15
1.2,1.2968612,0.08110523,Sunflower,FS48089,16
1.2,1.2440463,0.07737267,Sunflower,FS48089,17
1.2,1.4777095,0.12356636,Sunflower,FS48089,18
1.2,1.3761128,0.10541157,Sunflower,FS48089,19
1.2,1.3609806,0.09584644,Sunflower,FS48089,20
1.2,1.1883664,0.11198167,Sunflower,FS48089,21
1.2,1.3011634,0.09336455,Sunflower,FS48089,22
1.2,1.3098385,0.1720428,Sunflower,FS48089,24
1.2,1.3731227,0.06398393,Sunflower,FS48185,8
1.2,1.335457,0.06776299,Sunflower,FS48185,10
1.2,1.2860532,0.058791157,Sunflower,FS48185,11
1.2,1.3214647,0.085383095,Sunflower,FS48185,13
1.2,1.2596495,0.067420706,Sunflower,FS48185,14
1.2,1.1966461,0.100791864,Sunflower,FS48185,15
1.2,1.2156335,0.09787059,Sunflower,FS48185,16
1.2,1.2843618,0.08761262,Sunflower,FS48185,17
1.2,1.3054669,0.073996134,Sunflower,FS48185,19
1.2,1.367238,0.11095743,Sunflower,FS48185,20
1.2,1.2023708,0.07775823,Sunflower,FS48185,21
1.2,1.2607665,0.09458216,Sunflower,FS48185,22
1.2,1.358752,0.14961435,Sunflower,FS48291,5
1.2,1.3716786,0.06362271,Sunflower,FS48291,8
1.2,1.2800205,0.06961647,Sunflower,FS48291,10
1.2,1.3490174,0.06122565,Sunflower,FS48291,11
1.2,1.3015345,0.09574605,Sunflower,FS48291,13
1.2,1.3361577,0.080527045,Sunflower,FS48291,14
1.2,1.2699639,0.08648564,Sunflower,FS48291,15
1.2,1.2883664,0.08046292,Sunflower,FS48291,16
1.2,1.2816184,0.08852655,Sunflower,FS48291,17
1.2,1.47881,0.124496855,Sunflower,FS48291,18
1.2,1.4046935,0.0801547,Sunflower,FS48291,19
1.2,1.3548796,0.09746816,Sunflower,FS48291,20
1.2,1.1731957,0.094274916,Sunflower,FS48291,21
1.2,1.292439,0.10872005,Sunflower,FS48291,22
1.2,1.21345,0.14174919,Sunflower,FS48291,24
1.2,1.3647646,0.07528705,Sunflower,FS48299,10
1.2,1.2688364,0.071867056,Sunflower,FS48299,11
1.2,1.3356643,0.07907552,Sunflower,FS48299,13
1.2,1.2374275,0.08641322,Sunflower,FS48299,14
1.2,1.179538,0.09902991,Sunflower,FS48299,15
1.2,1.2205774,0.08820059,Sunflower,FS48299,16
1.2,1.3118868,0.105084375,Sunflower,FS48299,17
1.2,1.2891117,0.13366786,Sunflower,FS48299,18
1.2,1.1896731,0.19698468,Sunflower,FS48299,19
1.2,1.2059917,0.09134792,Sunflower,FS48299,21
1.2,1.2663321,0.12919028,Sunflower,FS48299,22
1.2,1.4184833,0.10939574,Sunflower,FS48299,24
1.2,1.3888091,0.21465108,Sunflower,FS48299,51
1.2,1.3623732,0.0636927,Sunflower,FS48520,8
1.2,1.3265119,0.06921575,Sunflower,FS48520,10
1.2,1.2774488,0.062332787,Sunflower,FS48520,11
1.2,1.3241557,0.07849725,Sunflower,FS48520,13
1.2,1.2791452,0.07332884,Sunflower,FS48520,14
1.2,1.2156013,0.088878356,Sunflower,FS48520,16
1.2,1.2778178,0.08891743,Sunflower,FS48520,17
1.2,1.1960057,0.17562719,Sunflower,FS48520,19
1.2,1.3743699,0.11438375,Sunflower,FS48520,20
1.2,1.2090595,0.08728437,Sunflower,FS48520,21
1.2,1.2566476,0.09648748,Sunflower,FS48520,22
1.2,1.3181949,0.08172237,Sunflower,FS48712,8
1.2,1.3673754,0.07740903,Sunflower,FS48712,10
1.2,1.4109043,0.078365564,Sunflower,FS48712,11
1.2,1.3550946,0.11672437,Sunflower,FS48712,13
1.2,1.3047035,0.065971814,Sunflower,FS48712,14
1.2,1.3519266,0.14304277,Sunflower,FS48712,15
1.2,1.2781967,0.15384766,Sunflower,FS48712,16
1.2,1.2761978,0.105292134,Sunflower,FS48712,17
1.2,1.3316393,0.14815521,Sunflower,FS48712,19
1.2,1.3892167,0.11391178,Sunflower,FS48712,20
1.2,1.2034371,0.10583431,Sunflower,FS48712,21
1.2,1.3264426,0.13548341,Sunflower,FS48712,22
1.8,1.560675,0.2093191,Sunflower,FS66925,6
1.8,1.6968744,0.20532109,Sunflower,FS66925,7
1.8,1.7443161,0.16079082,Sunflower,FS66925,8
1.8,1.8193862,0.23098037,Sunflower,FS66925,9
1.8,1.5936956,0.2264092,Sunflower,FS66925,10
1.8,1.6755954,0.2535446,Sunflower,FS66925,11
1.8,1.7037033,0.23209499,Sunflower,FS66925,13
1.8,1.6343753,0.14550015,Sunflower,FS66925,14
1.8,2.0577602,0.2168367,Sunflower,FS66925,15
1.8,1.8911023,0.24665172,Sunflower,FS66925,16
1.8,1.7254252,0.20100872,Sunflower,FS66925,17
1.8,1.6164062,0.25391138,Sunflower,FS66925,18
1.8,1.768044,0.28275603,Sunflower,FS66925,19
0.8,1.3326029,0.18067162,Sunflower,FS72887,6
0.8,1.2213426,0.22807132,Sunflower,FS72887,8
0.8,1.2566848,0.30830094,Sunflower,FS72887,10
0.8,1.0855389,0.35476595,Sunflower,FS72887,11
0.8,1.0727042,0.24055876,Sunflower,FS72887,13
0.8,0.8914345,0.28200963,Sunflower,FS72887,14
0.8,1.2482195,0.254422,Sunflower,FS72887,15
0.8,1.2856071,0.24759248,Sunflower,FS72887,16
0.8,1.334953,0.27308947,Sunflower,FS72887,17
0.8,0.98569316,0.2616567,Sunflower,FS72887,18
0.8,0.9219232,0.3471841,Sunflower,FS72887,19
0.8,1.4081142,0.29120103,Sunflower,FS72887,20
0.8,0.5975145,0.41035634,Sunflower,FS72887,21
0.8,1.1710069,0.3425868,Sunflower,FS72887,22
0.8,1.1199532,0.27485844,Sunflower,FS72887,23
1.2,1.389521,0.061385658,Sunflower,FS73080,8
1.2,1.3557494,0.06692804,Sunflower,FS73080,10
1.2,1.3013964,0.060274366,Sunflower,FS73080,11
1.2,1.3254846,0.07982262,Sunflower,FS73080,13
1.2,1.2988539,0.06727899,Sunflower,FS73080,14
1.2,1.2096559,0.1009398,Sunflower,FS73080,15
1.2,1.2922894,0.1090424,Sunflower,FS73080,16
1.2,1.2865034,0.07902269,Sunflower,FS73080,17
1.2,1.3555647,0.08799988,Sunflower,FS73080,19
1.2,1.3637538,0.11272355,Sunflower,FS73080,20
1.2,1.2150608,0.077763535,Sunflower,FS73080,21
1.2,1.3252178,0.102356955,Sunflower,FS73080,22
1.2,1.2379746,0.07009728,Sunflower,FS73186,13
1.2,1.1907619,0.08396111,Sunflower,FS73186,14
1.2,1.198227,0.13101473,Sunflower,FS73186,15
1.2,1.1511931,0.0952958,Sunflower,FS73186,16
1.2,1.1126735,0.09613737,Sunflower,FS73186,17
1.2,1.2792283,0.120958336,Sunflower,FS73186,19
1.2,1.2738838,0.09888661,Sunflower,FS73186,20
1.2,1.2550623,0.16155589,Sunflower,FS73186,21
1.2,1.2736998,0.099764474,Sunflower,FS73186,22
1.2,1.2678634,0.10657121,Sunflower,FS73186,24
1.2,1.3607258,0.06724198,Sunflower,FS74533,10
1.2,1.2190946,0.08994137,Sunflower,FS74533,11
1.2,1.428808,0.10347895,Sunflower,FS74533,13
1.2,1.302561,0.07255802,Sunflower,FS74533,14
1.2,1.3533549,0.0858605,Sunflower,FS74533,15
1.2,1.2772243,0.10744786,Sunflower,FS74533,16
1.2,1.2573546,0.09298416,Sunflower,FS74533,17
1.2,1.3045344,0.12037305,Sunflower,FS74533,18
1.2,1.3285924,0.06807341,Sunflower,FS74533,19
1.2,1.2770889,0.1053381,Sunflower,FS74533,20
1.2,1.2377286,0.08589367,Sunflower,FS74533,21
1.2,1.2626541,0.0886851,Sunflower,FS74533,22
1.2,1.4942539,0.17155366,Sunflower,FS74533,44
1.2,1.4908743,0.16998854,Sunflower,FS74533,51
1.2,1.3208878,0.102743685,Sunflower,FS74924,6
1.2,1.295359,0.066018336,Sunflower,FS74924,8
1.2,1.3335941,0.07876422,Sunflower,FS74924,10
1.2,1.2626935,0.0690926,Sunflower,FS74924,13
1.2,1.2254894,0.07526177,Sunflower,FS74924,14
1.2,1.1887287,0.07615002,Sunflower,FS74924,15
1.2,1.1850743,0.07791944,Sunflower,FS74924,16
1.2,1.1752025,0.09671018,Sunflower,FS74924,17
1.2,1.2600536,0.08909901,Sunflower,FS74924,19
1.2,1.2784698,0.08681344,Sunflower,FS74924,20
1.2,1.2805356,0.17994231,Sunflower,FS74924,21
1.2,1.2621742,0.10085242,Sunflower,FS74924,22
1.2,1.2767485,0.10866581,Sunflower,FS74924,51
1.2,1.2981981,0.11334234,Sunflower,FS74937,6
1.2,1.2933468,0.065540865,Sunflower,FS74937,8
1.2,1.3598179,0.1390992,Sunflower,FS74937,9
1.2,1.3479583,0.08107735,Sunflower,FS74937,10
1.2,1.2610761,0.069548294,Sunflower,FS74937,13
1.2,1.2379086,0.06696773,Sunflower,FS74937,14
1.2,1.196948,0.07662712,Sunflower,FS74937,15
1.2,1.1985638,0.08300086,Sunflower,FS74937,16
1.2,1.1776712,0.09512168,Sunflower,FS74937,17
1.2,1.2941315,0.08229345,Sunflower,FS74937,19
1.2,1.2803977,0.08838625,Sunflower,FS74937,20
1.2,1.3279653,0.12053672,Sunflower,FS74937,21
1.2,1.2571623,0.09084597,Sunflower,FS74937,22
1.2,1.3284513,0.15800418,Sunflower,FS74937,23
1.2,1.4329896,0.15307908,Sunflower,FS74937,27
1.2,1.3646896,0.15621592,Sunflower,FS74937,29
1.2,1.2697015,0.20520546,Sunflower,FS74937,46
1.2,1.3303164,0.20083898,Sunflower,FS74937,47
1.2,1.2621524,0.10757025,Sunflower,FS74937,51
